ID_FLIGHT,DEPARTURE_DATE,ARRIVAL_DATE,FLIGHT_NUMBER,FLIGHT_STATUS,DEPARTURE_IATA,DEPARTURE_AIRPORT,ARRIVAL_IATA,ARRIVAL_AIRPORT,DEPARTURE_SCHEDULED,DEPARTURE_HOUR,ARRIVAL_SCHEDULED,ARRIVAL_HOUR,DEPARTURE_ESTIMATED,ARRIVAL_ESTIMATED,DEPARTURE_ACTUAL,ARRIVAL_ACTUAL,DEPARTURE_DELAY,ARRIVAL_DELAY,AIRLINE,ARRIVAL_COUNTRY,DEPARTURE_COUNTRY
TU473_29_12_2022_10_45,29/12/2022,29/12/2022,TU473,scheduled,VCE,VENEZIA TESSERA,TUN,CARTHAGE,2022-12-29 10:45,10h,2022-12-29 12:25,12h,,,,,0,0,TU,TUNISIA,ITALY
TU147_29_12_2022_08_40,29/12/2022,29/12/2022,TU147,scheduled,DXB,DUBAI INTL,TUN,CARTHAGE,2022-12-29 08:40,08h,2022-12-29 12:35,12h,,,,,0,0,TU,TUNISIA,UNITED ARAB EMIRATES
TU930_29_12_2022_06_50,29/12/2022,29/12/2022,TU930,scheduled,TUN,CARTHAGE,MRS,PROVENCE,2022-12-29 06:50,06h,2022-12-29 08:25,08h,,,,,0,0,TU,FRANCE,TUNISIA
TU996_29_12_2022_07_00,29/12/2022,29/12/2022,TU996,scheduled,TUN,CARTHAGE,NCE,COTE DAZUR,2022-12-29 07:00,07h,2022-12-29 08:30,08h,,,,,0,0,TU,FRANCE,TUNISIA
TU700_29_12_2022_07_05,29/12/2022,29/12/2022,TU700,scheduled,TUN,CARTHAGE,GVA,GENEVE COINTRIN,2022-12-29 07:05,07h,2022-12-29 09:00,09h,,,,,0,0,TU,SWITZERLAND,TUNISIA
BJ640_29_12_2022_07_30,29/12/2022,29/12/2022,BJ640,scheduled,TUN,CARTHAGE,IST,ATATURK,2022-12-29 07:30,07h,2022-12-29 12:20,12h,,,,,0,0,BJ,TURKEY,TUNISIA
TU788_29_12_2022_07_50,29/12/2022,29/12/2022,TU788,scheduled,TUN,CARTHAGE,BRU,BRUSSELS NATL,2022-12-29 07:50,07h,2022-12-29 10:25,10h,,,,,0,0,TU,BELGIUM,TUNISIA
BJ510_29_12_2022_08_00,29/12/2022,29/12/2022,BJ510,scheduled,TUN,CARTHAGE,CDG,CHARLES DE GAULLE,2022-12-29 08:00,08h,2022-12-29 10:30,10h,,,,,0,0,BJ,FRANCE,TUNISIA
TU718_29_12_2022_08_00,29/12/2022,29/12/2022,TU718,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-12-29 08:00,08h,2022-12-29 10:30,10h,,,,,0,0,TU,FRANCE,TUNISIA
TU756_29_12_2022_08_00,29/12/2022,29/12/2022,TU756,scheduled,TUN,CARTHAGE,MXP,MALPENSA,2022-12-29 08:00,08h,2022-12-29 09:45,09h,,,,,0,0,TU,ITALY,TUNISIA
TU792_29_12_2022_08_05,29/12/2022,29/12/2022,TU792,scheduled,TUN,CARTHAGE,LGW,GATWICK,2022-12-29 08:05,08h,2022-12-29 09:50,09h,,,,,0,0,TU,UNITED KINGDOM,TUNISIA
TU472_29_12_2022_08_10,29/12/2022,29/12/2022,TU472,scheduled,TUN,CARTHAGE,VCE,VENEZIA TESSERA,2022-12-29 08:10,08h,2022-12-29 09:55,09h,,,,,0,0,TU,ITALY,TUNISIA
TU711_29_12_2022_08_15,29/12/2022,29/12/2022,TU711,scheduled,TUN,CARTHAGE,CMN,MOHAMMED V INTL,2022-12-29 08:15,08h,2022-12-29 11:00,11h,,,,,0,0,TU,MOROCCO,TUNISIA
BJ598_29_12_2022_09_00,29/12/2022,29/12/2022,BJ598,scheduled,TUN,CARTHAGE,LYS,SAINT EXUPERY,2022-12-29 09:00,09h,2022-12-29 10:55,10h,,,,,0,0,BJ,FRANCE,TUNISIA
TO8777_29_12_2022_09_00,29/12/2022,29/12/2022,TO8777,scheduled,TUN,CARTHAGE,LYS,SAINT EXUPERY,2022-12-29 09:00,09h,2022-12-29 11:00,11h,,,,,0,0,TO,FRANCE,TUNISIA
TO8223_29_12_2022_09_45,29/12/2022,29/12/2022,TO8223,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-12-29 09:45,09h,2022-12-29 12:20,12h,,,,,0,0,TO,FRANCE,TUNISIA
TO8285_29_12_2022_10_15,29/12/2022,29/12/2022,TO8285,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-12-29 10:15,10h,2022-12-29 12:50,12h,,,,,0,0,TO,FRANCE,TUNISIA
AF1085_29_12_2022_10_50,29/12/2022,29/12/2022,AF1085,scheduled,TUN,CARTHAGE,CDG,CHARLES DE GAULLE,2022-12-29 10:50,10h,2022-12-29 13:30,13h,,,,,0,0,AF,FRANCE,TUNISIA
TU417_29_12_2022_12_00,29/12/2022,29/12/2022,TU417,cancelled,TUN,CARTHAGE,BEN,BENINA,2022-12-29 12:00,12h,2022-12-29 14:45,14h,,,,,0,0,TU,LIBYA,TUNISIA
TU374_29_12_2022_12_15,29/12/2022,29/12/2022,TU374,scheduled,TUN,CARTHAGE,ALG,HOUARI BOUMEDIENE,2022-12-29 12:15,12h,2022-12-29 13:35,13h,,,,,0,0,TU,ALGERIA,TUNISIA
TU214_29_12_2022_06_45,29/12/2022,29/12/2022,TU214,scheduled,TUN,CARTHAGE,IST,ATATURK,2022-12-29 06:45,16h,2022-12-29 11:20,21h,2022-12-29 16:30,2022-12-29 21:05,,,585,585,TU,TURKEY,TUNISIA
