flight_date,flight_status,departure_airport,departure_iata,departure_delay_minutes,departure_scheduled,departure_estimated,departure_actual,arrival_airport,arrival_iata,arrival_scheduled,arrival_delay_minutes,arrival_estimated,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,year,month,day,day_of_week,total_delay_minutes,route,is_delayed
12/29/2025,landed,Cote D'azur International Airport,NCE,0,2025-12-29 09:15:00+00:00,2025-12-29 09:15:00+00:00,2025-12-29 09:31:00+00:00,Carthage,TUN,2025-12-29 10:50:00+00:00,0,2025-12-29 10:47:00+00:00,2025-12-29 10:47:00+00:00,Tunisair,TU,TAR,997,TU997,TAR997,2025,12,29,Monday,0,NCE → TUN,FALSE
12/29/2025,scheduled,Carthage,TUN,60,2025-12-29 08:35:00+00:00,2025-12-29 08:35:00+00:00,2025-12-29 09:53:00+00:00,Guglielmo Marconi,BLQ,2025-12-29 10:10:00+00:00,59,2025-12-29 11:09:00+00:00,,Tunisair,TU,TAR,362,TU362,TAR362,2025,12,29,Monday,119,TUN → BLQ,TRUE
12/29/2025,Unknown,Habib Bourguiba,MIR,0,2025-12-29 06:25:00+00:00,2025-12-29 06:25:00+00:00,,St-ExupÃ©ry,LYS,2025-12-29 08:25:00+00:00,0,2025-12-29 08:05:00+00:00,,Tunisair,TU,TAR,462,TU462,TAR462,2025,12,29,Monday,0,MIR → LYS,FALSE
12/29/2025,Unknown,Djerba-Zarzis,DJE,0,2025-12-29 08:15:00+00:00,2025-12-29 08:15:00+00:00,,St-ExupÃ©ry,LYS,2025-12-29 10:30:00+00:00,0,,,Tunisair,TU,TAR,588,TU588,TAR588,2025,12,29,Monday,0,DJE → LYS,FALSE
12/29/2025,landed,Carthage,TUN,0,2025-12-29 08:05:00+00:00,2025-12-29 08:05:00+00:00,2025-12-29 08:25:00+00:00,Gatwick,LGW,2025-12-29 09:50:00+00:00,0,2025-12-29 09:45:00+00:00,2025-12-29 09:50:00+00:00,Tunisair,TU,TAR,792,TU792,TAR792,2025,12,29,Monday,0,TUN → LGW,FALSE
12/29/2025,landed,Carthage,TUN,0,2025-12-29 07:55:00+00:00,2025-12-29 07:55:00+00:00,2025-12-29 08:18:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-12-29 09:20:00+00:00,0,2025-12-29 09:18:00+00:00,2025-12-29 09:19:00+00:00,Tunisair,TU,TAR,752,TU752,TAR752,2025,12,29,Monday,0,TUN → FCO,FALSE
12/29/2025,landed,Carthage,TUN,26,2025-12-29 07:50:00+00:00,2025-12-29 07:50:00+00:00,2025-12-29 08:39:00+00:00,Brussels Airport,BRU,2025-12-29 10:25:00+00:00,26,2025-12-29 10:50:00+00:00,2025-12-29 10:51:00+00:00,Tunisair,TU,TAR,954,TU954,TAR954,2025,12,29,Monday,52,TUN → BRU,TRUE
12/29/2025,scheduled,Carthage,TUN,0,2025-12-29 07:50:00+00:00,2025-12-29 07:50:00+00:00,,Orly,ORY,2025-12-29 10:20:00+00:00,0,,,Tunisair,TU,TAR,718,TU718,TAR718,2025,12,29,Monday,0,TUN → ORY,FALSE
12/29/2025,Unknown,Carthage,TUN,0,2025-12-29 07:45:00+00:00,2025-12-29 07:45:00+00:00,,Milano Malpensa,MXP,2025-12-29 09:30:00+00:00,0,,,Tunisair,TU,TAR,756,TU756,TAR756,2025,12,29,Monday,0,TUN → MXP,FALSE
12/29/2025,landed,Carthage,TUN,0,2025-12-29 07:00:00+00:00,2025-12-29 07:00:00+00:00,2025-12-29 07:14:00+00:00,Geneve-cointrin,GVA,2025-12-29 08:55:00+00:00,0,2025-12-29 08:47:00+00:00,2025-12-29 08:46:00+00:00,Tunisair,TU,TAR,700,TU700,TAR700,2025,12,29,Monday,0,TUN → GVA,FALSE
12/29/2025,landed,Carthage,TUN,3,2025-12-29 06:45:00+00:00,2025-12-29 06:45:00+00:00,2025-12-29 07:10:00+00:00,Cote D'azur International Airport,NCE,2025-12-29 08:15:00+00:00,3,2025-12-29 08:16:00+00:00,2025-12-29 08:18:00+00:00,Tunisair,TU,TAR,996,TU996,TAR996,2025,12,29,Monday,6,TUN → NCE,FALSE
12/29/2025,scheduled,Carthage,TUN,0,2025-12-29 22:10:00+00:00,2025-12-29 22:10:00+00:00,,Istanbul Airport,IST,2025-12-30 02:45:00+00:00,75,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,29,Monday,75,TUN → IST,TRUE
12/29/2025,scheduled,Mohamed V,CMN,135,2025-12-29 02:35:00+00:00,2025-12-29 02:35:00+00:00,2025-12-29 05:06:00+00:00,Carthage,TUN,2025-12-29 05:00:00+00:00,135,2025-12-29 07:15:00+00:00,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,29,Monday,270,CMN → TUN,TRUE
12/29/2025,scheduled,King Abdulaziz International,JED,153,2025-12-29 03:40:00+00:00,2025-12-29 03:40:00+00:00,2025-12-29 06:26:00+00:00,Carthage,TUN,2025-12-29 06:40:00+00:00,152,2025-12-29 09:12:00+00:00,,Tunisair,TU,TAR,914,TU914,TAR914,2025,12,29,Monday,305,JED → TUN,TRUE
12/29/2025,Unknown,Istanbul Airport,IST,0,2025-12-29 03:50:00+00:00,2025-12-29 03:50:00+00:00,,Carthage,TUN,2025-12-29 04:40:00+00:00,0,,,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,29,Monday,0,IST → TUN,FALSE
12/29/2025,landed,King Abdulaziz International,JED,50,2025-12-29 02:10:00+00:00,2025-12-29 02:10:00+00:00,2025-12-29 03:39:00+00:00,Carthage,TUN,2025-12-29 05:25:00+00:00,50,2025-12-29 06:15:00+00:00,2025-12-29 06:15:00+00:00,Tunisair,TU,TAR,714,TU714,TAR714,2025,12,29,Monday,100,JED → TUN,TRUE
12/28/2025,scheduled,Nouakchott,NKC,159,2025-12-28 22:35:00+00:00,2025-12-28 22:35:00+00:00,2025-12-29 01:40:00+00:00,Carthage,TUN,2025-12-29 03:50:00+00:00,158,2025-12-29 06:28:00+00:00,,Tunisair,TU,TAR,564,TU564,TAR564,2025,12,28,Sunday,317,NKC → TUN,TRUE
12/28/2025,scheduled,Felix Houphouet Boigny,ABJ,123,2025-12-28 22:30:00+00:00,2025-12-28 22:30:00+00:00,2025-12-29 01:03:00+00:00,Carthage,TUN,2025-12-29 04:40:00+00:00,123,2025-12-29 06:43:00+00:00,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,28,Sunday,246,ABJ → TUN,TRUE
12/28/2025,scheduled,Carthage,TUN,155,2025-12-28 22:35:00+00:00,2025-12-28 22:35:00+00:00,2025-12-29 01:32:00+00:00,Mohamed V,CMN,2025-12-29 01:20:00+00:00,154,2025-12-29 03:54:00+00:00,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,28,Sunday,309,TUN → CMN,TRUE
12/28/2025,Unknown,Carthage,TUN,0,2025-12-28 22:10:00+00:00,2025-12-28 22:10:00+00:00,,Istanbul Airport,IST,2025-12-29 02:45:00+00:00,0,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,28,Sunday,0,TUN → IST,FALSE
12/28/2025,scheduled,Barajas,MAD,71,2025-12-28 21:25:00+00:00,2025-12-28 21:25:00+00:00,2025-12-28 23:00:00+00:00,Carthage,TUN,2025-12-28 23:40:00+00:00,71,2025-12-29 00:51:00+00:00,,Tunisair,TU,TAR,607,TU607,TAR607,2025,12,28,Sunday,142,MAD → TUN,TRUE
12/28/2025,Unknown,Ouagadougou,OUA,0,2025-12-28 20:05:00+00:00,2025-12-28 20:05:00+00:00,,Felix Houphouet Boigny,ABJ,2025-12-28 21:30:00+00:00,0,,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,28,Sunday,0,OUA → ABJ,FALSE
12/28/2025,scheduled,Orly,ORY,135,2025-12-28 20:20:00+00:00,2025-12-28 20:20:00+00:00,2025-12-28 22:56:00+00:00,Carthage,TUN,2025-12-28 22:45:00+00:00,135,2025-12-29 01:00:00+00:00,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,28,Sunday,270,ORY → TUN,TRUE
12/28/2025,Unknown,El Prat De Llobregat,BCN,0,2025-12-28 20:35:00+00:00,2025-12-28 20:35:00+00:00,,Carthage,TUN,2025-12-28 22:10:00+00:00,0,,,Tunisair,TU,TAR,515,TU515,TAR515,2025,12,28,Sunday,0,BCN → TUN,FALSE
12/28/2025,scheduled,Carthage,TUN,126,2025-12-28 20:05:00+00:00,2025-12-28 20:05:00+00:00,2025-12-28 22:43:00+00:00,King Abdulaziz International,JED,2025-12-29 02:30:00+00:00,126,2025-12-29 04:36:00+00:00,,Tunisair,TU,TAR,913,TU913,TAR913,2025,12,28,Sunday,252,TUN → JED,TRUE
12/28/2025,Unknown,Carthage,TUN,0,2025-12-28 18:25:00+00:00,2025-12-28 18:25:00+00:00,2025-12-28 18:32:00+00:00,King Abdulaziz International,JED,2025-12-29 00:40:00+00:00,0,2025-12-29 00:15:00+00:00,,Tunisair,TU,TAR,713,TU713,TAR713,2025,12,28,Sunday,0,TUN → JED,FALSE
12/28/2025,scheduled,Carthage,TUN,107,2025-12-28 16:55:00+00:00,2025-12-28 16:55:00+00:00,2025-12-28 19:07:00+00:00,Orly,ORY,2025-12-28 19:20:00+00:00,107,2025-12-28 21:07:00+00:00,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,28,Sunday,214,TUN → ORY,TRUE
12/28/2025,scheduled,Carthage,TUN,151,2025-12-28 15:55:00+00:00,2025-12-28 15:55:00+00:00,2025-12-28 18:21:00+00:00,Ouagadougou,OUA,2025-12-28 19:15:00+00:00,150,2025-12-28 21:45:00+00:00,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,28,Sunday,301,TUN → OUA,TRUE
12/28/2025,scheduled,Orly,ORY,78,2025-12-28 11:50:00+00:00,2025-12-28 11:50:00+00:00,2025-12-28 13:31:00+00:00,Carthage,TUN,2025-12-28 14:20:00+00:00,77,2025-12-28 15:37:00+00:00,,Tunisair,TU,TAR,719,TU719,TAR719,2025,12,28,Sunday,155,ORY → TUN,TRUE
12/29/2025,active,Orly,ORY,2,2025-12-29 20:20:00+00:00,2025-12-29 20:20:00+00:00,2025-12-29 20:46:00+00:00,Carthage,TUN,2025-12-29 22:45:00+00:00,26,2025-12-29 22:47:00+00:00,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,29,Monday,28,ORY → TUN,TRUE
12/29/2025,scheduled,Marseille Provence Airport,MRS,0,2025-12-29 21:05:00+00:00,2025-12-29 21:05:00+00:00,,Habib Bourguiba,MIR,2025-12-29 22:50:00+00:00,0,,,Tunisair,TU,TAR,681,TU681,TAR681,2025,12,29,Monday,0,MRS → MIR,FALSE
12/29/2025,active,Carthage,TUN,0,2025-12-29 18:25:00+00:00,2025-12-29 18:25:00+00:00,2025-12-29 18:41:00+00:00,King Abdulaziz International,JED,2025-12-30 00:50:00+00:00,0,2025-12-30 00:30:00+00:00,,Tunisair,TU,TAR,1713,TU1713,TAR1713,2025,12,29,Monday,0,TUN → JED,FALSE
12/29/2025,active,St-ExupÃ©ry,LYS,0,2025-12-29 18:40:00+00:00,2025-12-29 18:40:00+00:00,,Carthage,TUN,2025-12-29 20:35:00+00:00,114,,,Tunisair,TU,TAR,851,TU851,TAR851,2025,12,29,Monday,114,LYS → TUN,TRUE
12/29/2025,active,Franz Josef Strauss,MUC,0,2025-12-29 17:55:00+00:00,2025-12-29 17:55:00+00:00,,Carthage,TUN,2025-12-29 20:05:00+00:00,82,,,Tunisair,TU,TAR,543,TU543,TAR543,2025,12,29,Monday,82,MUC → TUN,TRUE
12/29/2025,active,DÃ¼sseldorf International Airport,DUS,0,2025-12-29 17:20:00+00:00,2025-12-29 17:20:00+00:00,,Carthage,TUN,2025-12-29 20:00:00+00:00,124,,,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,29,Monday,124,DUS → TUN,TRUE
12/29/2025,active,Frankfurt International Airport,FRA,0,2025-12-29 17:20:00+00:00,2025-12-29 17:20:00+00:00,,Carthage,TUN,2025-12-29 19:45:00+00:00,93,,,Tunisair,TU,TAR,745,TU745,TAR745,2025,12,29,Monday,93,FRA → TUN,TRUE
12/29/2025,landed,Carthage,TUN,0,2025-12-29 16:55:00+00:00,2025-12-29 16:55:00+00:00,2025-12-29 17:05:00+00:00,Orly,ORY,2025-12-29 19:20:00+00:00,0,2025-12-29 19:06:00+00:00,2025-12-29 19:09:00+00:00,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,29,Monday,0,TUN → ORY,FALSE
12/29/2025,active,Entzheim,SXB,0,2025-12-29 16:15:00+00:00,2025-12-29 16:15:00+00:00,2025-12-29 16:23:00+00:00,Carthage,TUN,2025-12-29 18:30:00+00:00,8,2025-12-29 18:18:00+00:00,,Tunisair,TU,TAR,247,TU247,TAR247,2025,12,29,Monday,8,SXB → TUN,FALSE
12/29/2025,scheduled,Carthage,TUN,103,2025-12-29 15:50:00+00:00,2025-12-29 15:50:00+00:00,2025-12-29 17:47:00+00:00,St-ExupÃ©ry,LYS,2025-12-29 17:40:00+00:00,102,2025-12-29 19:22:00+00:00,,Tunisair,TU,TAR,850,TU850,TAR850,2025,12,29,Monday,205,TUN → LYS,TRUE
12/29/2025,active,Cote D'azur International Airport,NCE,0,2025-12-29 15:20:00+00:00,2025-12-29 15:20:00+00:00,2025-12-29 15:18:00+00:00,Habib Bourguiba,MIR,2025-12-29 17:00:00+00:00,0,2025-12-29 16:40:00+00:00,,Tunisair,TU,TAR,251,TU251,TAR251,2025,12,29,Monday,0,NCE → MIR,FALSE
12/29/2025,scheduled,Carthage,TUN,80,2025-12-29 14:45:00+00:00,2025-12-29 14:45:00+00:00,2025-12-29 16:25:00+00:00,Franz Josef Strauss,MUC,2025-12-29 16:55:00+00:00,79,2025-12-29 18:14:00+00:00,,Tunisair,TU,TAR,542,TU542,TAR542,2025,12,29,Monday,159,TUN → MUC,TRUE
12/29/2025,scheduled,Carthage,TUN,61,2025-12-29 13:45:00+00:00,2025-12-29 13:45:00+00:00,2025-12-29 15:17:00+00:00,Frankfurt International Airport,FRA,2025-12-29 16:20:00+00:00,61,2025-12-29 17:21:00+00:00,,Tunisair,TU,TAR,744,TU744,TAR744,2025,12,29,Monday,122,TUN → FRA,TRUE
12/29/2025,scheduled,Carthage,TUN,0,2025-12-29 22:10:00+00:00,2025-12-29 22:10:00+00:00,,Istanbul Airport,IST,2025-12-30 02:45:00+00:00,0,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,29,Monday,0,TUN → IST,FALSE
12/23/2025,scheduled,Mohamed V,CMN,0,2025-12-23 02:10:00+00:00,2025-12-23 02:10:00+00:00,,Carthage,TUN,2025-12-23 04:35:00+00:00,0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,23,Tuesday,0,CMN → TUN,FALSE
12/23/2025,scheduled,Istanbul Airport,IST,0,2025-12-23 03:50:00+00:00,2025-12-23 03:50:00+00:00,,Carthage,TUN,2025-12-23 04:40:00+00:00,25,,,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,23,Tuesday,25,IST → TUN,TRUE
12/23/2025,active,King Abdulaziz International,JED,0,2025-12-23 01:55:00+00:00,2025-12-23 01:55:00+00:00,,Carthage,TUN,2025-12-23 04:55:00+00:00,0,,,Tunisair,TU,TAR,714,TU714,TAR714,2025,12,23,Tuesday,0,JED → TUN,FALSE
12/22/2025,scheduled,Carthage,TUN,0,2025-12-22 22:35:00+00:00,2025-12-22 22:35:00+00:00,,Mohamed V,CMN,2025-12-23 01:20:00+00:00,0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,22,Monday,0,TUN → CMN,FALSE
12/22/2025,scheduled,Carthage,TUN,0,2025-12-22 22:10:00+00:00,2025-12-22 22:10:00+00:00,,Istanbul Airport,IST,2025-12-23 02:45:00+00:00,0,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,22,Monday,0,TUN → IST,FALSE
12/22/2025,active,Marseille Provence Airport,MRS,0,2025-12-22 22:20:00+00:00,2025-12-22 22:20:00+00:00,,Carthage,TUN,2025-12-22 23:55:00+00:00,151,,,Tunisair,TU,TAR,903,TU903,TAR903,2025,12,22,Monday,151,MRS → TUN,TRUE
12/22/2025,active,Orly,ORY,0,2025-12-22 20:20:00+00:00,2025-12-22 20:20:00+00:00,,Carthage,TUN,2025-12-22 22:45:00+00:00,51,,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,22,Monday,51,ORY → TUN,TRUE
12/22/2025,active,Pierre Elliott Trudeau International,YUL,0,2025-12-22 14:15:00+00:00,2025-12-22 14:15:00+00:00,,Carthage,TUN,2025-12-23 04:30:00+00:00,45,,,Tunisair,TU,TAR,203,TU203,TAR203,2025,12,22,Monday,45,YUL → TUN,TRUE
12/22/2025,scheduled,Marseille Provence Airport,MRS,75,2025-12-22 21:05:00+00:00,2025-12-22 21:05:00+00:00,2025-12-22 22:32:00+00:00,Habib Bourguiba,MIR,2025-12-22 22:50:00+00:00,74,2025-12-23 00:04:00+00:00,,Tunisair,TU,TAR,681,TU681,TAR681,2025,12,22,Monday,149,MRS → MIR,TRUE
12/22/2025,active,Habib Bourguiba,MIR,0,2025-12-22 18:20:00+00:00,2025-12-22 18:20:00+00:00,,Marseille Provence Airport,MRS,2025-12-22 20:05:00+00:00,75,,,Tunisair,TU,TAR,680,TU680,TAR680,2025,12,22,Monday,75,MIR → MRS,TRUE
12/22/2025,scheduled,Carthage,TUN,119,2025-12-22 18:40:00+00:00,2025-12-22 18:40:00+00:00,2025-12-22 20:58:00+00:00,King Abdulaziz International,JED,2025-12-23 00:55:00+00:00,118,2025-12-23 02:53:00+00:00,,Tunisair,TU,TAR,713,TU713,TAR713,2025,12,22,Monday,237,TUN → JED,TRUE
12/22/2025,landed,Carthage,TUN,0,2025-12-22 18:10:00+00:00,2025-12-22 18:10:00+00:00,2025-12-22 18:16:00+00:00,Queen Alia International,AMM,2025-12-22 23:50:00+00:00,0,2025-12-22 23:26:00+00:00,2025-12-22 23:29:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,22,Monday,0,TUN → AMM,FALSE
12/22/2025,active,Frankfurt International Airport,FRA,29,2025-12-22 18:15:00+00:00,2025-12-22 18:15:00+00:00,2025-12-22 19:10:00+00:00,Carthage,TUN,2025-12-22 20:40:00+00:00,56,2025-12-22 21:09:00+00:00,,Tunisair,TU,TAR,745,TU745,TAR745,2025,12,22,Monday,85,FRA → TUN,TRUE
12/22/2025,landed,Orly,ORY,6,2025-12-22 17:15:00+00:00,2025-12-22 17:15:00+00:00,2025-12-22 17:36:00+00:00,Djerba-Zarzis,DJE,2025-12-22 20:05:00+00:00,6,2025-12-22 20:12:00+00:00,2025-12-22 20:11:00+00:00,Tunisair,TU,TAR,635,TU635,TAR635,2025,12,22,Monday,12,ORY → DJE,FALSE
12/22/2025,active,DÃ¼sseldorf International Airport,DUS,0,2025-12-22 17:20:00+00:00,2025-12-22 17:20:00+00:00,,Carthage,TUN,2025-12-22 20:00:00+00:00,70,,,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,22,Monday,70,DUS → TUN,TRUE
12/22/2025,active,Orly,ORY,0,2025-12-22 17:00:00+00:00,2025-12-22 17:00:00+00:00,,Carthage,TUN,2025-12-22 19:25:00+00:00,126,,,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,22,Monday,126,ORY → TUN,TRUE
12/22/2025,active,Carthage,TUN,44,2025-12-22 15:50:00+00:00,2025-12-22 15:50:00+00:00,2025-12-22 16:38:00+00:00,St-ExupÃ©ry,LYS,2025-12-22 17:40:00+00:00,49,2025-12-22 18:24:00+00:00,,Tunisair,TU,TAR,850,TU850,TAR850,2025,12,22,Monday,93,TUN → LYS,TRUE
12/22/2025,landed,Carthage,TUN,39,2025-12-22 09:20:00+00:00,2025-12-22 09:20:00+00:00,2025-12-22 10:11:00+00:00,Pierre Elliott Trudeau International,YUL,2025-12-22 12:15:00+00:00,39,2025-12-22 12:51:00+00:00,2025-12-22 12:54:00+00:00,Tunisair,TU,TAR,202,TU202,TAR202,2025,12,22,Monday,78,TUN → YUL,TRUE
12/22/2025,scheduled,King Abdulaziz International,JED,0,2025-12-22 03:40:00+00:00,2025-12-22 03:40:00+00:00,,Carthage,TUN,2025-12-22 06:40:00+00:00,0,,,Tunisair,TU,TAR,914,TU914,TAR914,2025,12,22,Monday,0,JED → TUN,FALSE
12/22/2025,landed,Istanbul Airport,IST,30,2025-12-22 03:55:00+00:00,2025-12-22 03:55:00+00:00,2025-12-22 04:59:00+00:00,Carthage,TUN,2025-12-22 04:45:00+00:00,30,2025-12-22 05:19:00+00:00,2025-12-22 05:15:00+00:00,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,22,Monday,60,IST → TUN,TRUE
12/22/2025,landed,King Abdulaziz International,JED,17,2025-12-22 01:10:00+00:00,2025-12-22 01:10:00+00:00,2025-12-22 02:10:00+00:00,Carthage,TUN,2025-12-22 04:25:00+00:00,17,2025-12-22 04:40:00+00:00,2025-12-22 04:42:00+00:00,Tunisair,TU,TAR,1714,TU1714,TAR1714,2025,12,22,Monday,34,JED → TUN,TRUE
12/21/2025,landed,Orly,ORY,1,2025-12-21 21:05:00+00:00,2025-12-21 21:05:00+00:00,2025-12-21 21:20:00+00:00,Carthage,TUN,2025-12-21 23:30:00+00:00,1,2025-12-21 23:30:00+00:00,2025-12-21 23:31:00+00:00,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,21,Sunday,2,ORY → TUN,FALSE
12/21/2025,scheduled,Felix Houphouet Boigny,ABJ,185,2025-12-21 22:30:00+00:00,2025-12-21 22:30:00+00:00,2025-12-22 02:01:00+00:00,Carthage,TUN,2025-12-22 04:40:00+00:00,185,2025-12-22 07:45:00+00:00,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,21,Sunday,370,ABJ → TUN,TRUE
12/21/2025,Unknown,Barajas,MAD,0,2025-12-21 23:25:00+00:00,2025-12-21 23:25:00+00:00,,Carthage,TUN,2025-12-22 01:40:00+00:00,0,,,Tunisair,TU,TAR,607,TU607,TAR607,2025,12,21,Sunday,0,MAD → TUN,FALSE
12/21/2025,Unknown,Carthage,TUN,0,2025-12-21 23:05:00+00:00,2025-12-21 23:05:00+00:00,,Mohamed V,CMN,2025-12-22 01:50:00+00:00,0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,21,Sunday,0,TUN → CMN,FALSE
12/21/2025,landed,Carthage,TUN,30,2025-12-21 22:15:00+00:00,2025-12-21 22:15:00+00:00,2025-12-21 23:06:00+00:00,Istanbul Airport,IST,2025-12-22 02:50:00+00:00,30,2025-12-22 03:21:00+00:00,2025-12-22 03:20:00+00:00,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,21,Sunday,60,TUN → IST,TRUE
12/21/2025,scheduled,Carthage,TUN,0,2025-12-21 20:10:00+00:00,2025-12-21 20:10:00+00:00,,Barajas,MAD,2025-12-21 22:25:00+00:00,0,,,Tunisair,TU,TAR,606,TU606,TAR606,2025,12,21,Sunday,0,TUN → MAD,FALSE
12/21/2025,Unknown,Ouagadougou,OUA,0,2025-12-21 20:05:00+00:00,2025-12-21 20:05:00+00:00,,Felix Houphouet Boigny,ABJ,2025-12-21 21:30:00+00:00,0,,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,21,Sunday,0,OUA → ABJ,FALSE
12/21/2025,scheduled,El Prat De Llobregat,BCN,120,2025-12-21 20:30:00+00:00,2025-12-21 20:30:00+00:00,2025-12-21 22:44:00+00:00,Carthage,TUN,2025-12-21 22:05:00+00:00,119,2025-12-22 00:04:00+00:00,,Tunisair,TU,TAR,515,TU515,TAR515,2025,12,21,Sunday,239,BCN → TUN,TRUE
12/21/2025,scheduled,Carthage,TUN,250,2025-12-21 20:05:00+00:00,2025-12-21 20:05:00+00:00,2025-12-22 00:40:00+00:00,King Abdulaziz International,JED,2025-12-22 02:30:00+00:00,249,2025-12-22 06:39:00+00:00,,Tunisair,TU,TAR,913,TU913,TAR913,2025,12,21,Sunday,499,TUN → JED,TRUE
12/21/2025,scheduled,Milano Malpensa,MXP,98,2025-12-21 18:45:00+00:00,2025-12-21 18:45:00+00:00,2025-12-21 20:48:00+00:00,Carthage,TUN,2025-12-21 20:40:00+00:00,97,2025-12-21 22:17:00+00:00,,Tunisair,TU,TAR,857,TU857,TAR857,2025,12,21,Sunday,195,MXP → TUN,TRUE
12/21/2025,landed,Carthage,TUN,45,2025-12-21 17:50:00+00:00,2025-12-21 17:50:00+00:00,2025-12-21 18:54:00+00:00,Orly,ORY,2025-12-21 20:15:00+00:00,45,2025-12-21 20:54:00+00:00,2025-12-21 21:00:00+00:00,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,21,Sunday,90,TUN → ORY,TRUE
12/21/2025,scheduled,Carthage,TUN,115,2025-12-21 17:45:00+00:00,2025-12-21 17:45:00+00:00,2025-12-21 19:59:00+00:00,El Prat De Llobregat,BCN,2025-12-21 19:30:00+00:00,114,2025-12-21 21:24:00+00:00,,Tunisair,TU,TAR,514,TU514,TAR514,2025,12,21,Sunday,229,TUN → BCN,TRUE
12/21/2025,landed,Carthage,TUN,48,2025-12-21 17:25:00+00:00,2025-12-21 17:25:00+00:00,2025-12-21 18:44:00+00:00,King Abdulaziz International,JED,2025-12-21 23:40:00+00:00,48,2025-12-22 00:27:00+00:00,2025-12-22 00:28:00+00:00,Tunisair,TU,TAR,1713,TU1713,TAR1713,2025,12,21,Sunday,96,TUN → JED,TRUE
12/21/2025,landed,Blagnac,TLS,4,2025-12-21 17:20:00+00:00,2025-12-21 17:20:00+00:00,2025-12-21 17:35:00+00:00,Carthage,TUN,2025-12-21 19:10:00+00:00,4,2025-12-21 19:17:00+00:00,2025-12-21 19:14:00+00:00,Tunisair,TU,TAR,283,TU283,TAR283,2025,12,21,Sunday,8,TLS → TUN,FALSE
12/21/2025,scheduled,St-ExupÃ©ry,LYS,121,2025-12-21 17:55:00+00:00,2025-12-21 17:55:00+00:00,2025-12-21 20:20:00+00:00,Djerba-Zarzis,DJE,2025-12-21 20:15:00+00:00,120,2025-12-21 22:15:00+00:00,,Tunisair,TU,TAR,589,TU589,TAR589,2025,12,21,Sunday,241,LYS → DJE,TRUE
12/21/2025,landed,Heathrow,LHR,12,2025-12-21 16:50:00+00:00,2025-12-21 16:50:00+00:00,2025-12-21 17:19:00+00:00,Carthage,TUN,2025-12-21 20:50:00+00:00,12,2025-12-21 21:01:00+00:00,2025-12-21 21:02:00+00:00,Tunisair,TU,TAR,791,TU791,TAR791,2025,12,21,Sunday,24,LHR → TUN,TRUE
12/21/2025,landed,Carthage,TUN,0,2025-12-21 16:55:00+00:00,2025-12-21 16:55:00+00:00,2025-12-21 17:10:00+00:00,Queen Alia International,AMM,2025-12-21 22:35:00+00:00,0,2025-12-21 22:32:00+00:00,2025-12-21 22:30:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,21,Sunday,0,TUN → AMM,FALSE
12/21/2025,scheduled,Orly,ORY,144,2025-12-21 16:55:00+00:00,2025-12-21 16:55:00+00:00,2025-12-21 19:41:00+00:00,Carthage,TUN,2025-12-21 19:20:00+00:00,143,2025-12-21 21:43:00+00:00,,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,21,Sunday,287,ORY → TUN,TRUE
12/21/2025,Unknown,Geneve-cointrin,GVA,0,2025-12-21 17:00:00+00:00,2025-12-21 17:00:00+00:00,,Carthage,TUN,2025-12-21 18:55:00+00:00,0,,,Tunisair,TU,TAR,701,TU701,TAR701,2025,12,21,Sunday,0,GVA → TUN,FALSE
