flight_date,flight_status,departure_airport,departure_timezone,departure_iata,departure_delay_minutes,departure_scheduled,departure_estimated,departure_actual,arrival_airport,arrival_timezone,arrival_iata,arrival_scheduled,arrival_delay_minutes,arrival_estimated,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,year,month,day,day_of_week,total_delay_minutes,route,is_delayed
2025-12-23,scheduled,Es Senia,Africa/Algiers,ORN,114.0,2025-12-23 15:40:00+00:00,2025-12-23 15:40:00+00:00,2025-12-23 17:51:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-23 17:20:00+00:00,114.0,2025-12-23 19:14:00+00:00,,Tunisair,TU,TAR,709,TU709,TAR709,2025,12,23,Tuesday,228.0,ORN → TUN,True
2025-12-23,active,Djerba-Zarzis,Africa/Tunis,DJE,0.0,2025-12-23 15:30:00+00:00,2025-12-23 15:30:00+00:00,,Orly,Europe/Paris,ORY,2025-12-23 18:15:00+00:00,175.0,,,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,23,Tuesday,175.0,DJE → ORY,True
2025-12-23,Unknown,Houari Boumediene,Africa/Algiers,ALG,0.0,2025-12-23 14:55:00+00:00,2025-12-23 14:55:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-23 16:05:00+00:00,0.0,,,Tunisair,TU,TAR,375,TU375,TAR375,2025,12,23,Tuesday,0.0,ALG → TUN,False
2025-12-23,landed,Marseille Provence Airport,Europe/Paris,MRS,29.0,2025-12-23 14:35:00+00:00,2025-12-23 14:35:00+00:00,2025-12-23 15:23:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-23 16:10:00+00:00,29.0,2025-12-23 16:42:00+00:00,2025-12-23 16:39:00+00:00,Tunisair,TU,TAR,903,TU903,TAR903,2025,12,23,Tuesday,58.0,MRS → TUN,True
2025-12-23,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-23 15:05:00+00:00,2025-12-23 15:05:00+00:00,,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-23 19:25:00+00:00,85.0,,,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,23,Tuesday,85.0,TUN → ABJ,True
2025-12-23,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-23 14:30:00+00:00,2025-12-23 14:30:00+00:00,2025-12-23 14:43:00+00:00,Queen Alia International,Asia/Amman,AMM,2025-12-23 20:10:00+00:00,0.0,2025-12-23 19:58:00+00:00,2025-12-23 20:01:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,23,Tuesday,0.0,TUN → AMM,False
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,110.0,2025-12-23 13:45:00+00:00,2025-12-23 13:45:00+00:00,2025-12-23 16:09:00+00:00,Heathrow,Europe/London,LHR,2025-12-23 15:50:00+00:00,110.0,2025-12-23 17:40:00+00:00,,Tunisair,TU,TAR,790,TU790,TAR790,2025,12,23,Tuesday,220.0,TUN → LHR,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,88.0,2025-12-23 13:35:00+00:00,2025-12-23 13:35:00+00:00,2025-12-23 15:26:00+00:00,Orly,Europe/Paris,ORY,2025-12-23 16:00:00+00:00,87.0,2025-12-23 17:27:00+00:00,,Tunisair,TU,TAR,722,TU722,TAR722,2025,12,23,Tuesday,175.0,TUN → ORY,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,91.0,2025-12-23 13:30:00+00:00,2025-12-23 13:30:00+00:00,2025-12-23 15:16:00+00:00,MÃ©rignac,Europe/Paris,BOD,2025-12-23 15:35:00+00:00,91.0,2025-12-23 17:06:00+00:00,,Tunisair,TU,TAR,628,TU628,TAR628,2025,12,23,Tuesday,182.0,TUN → BOD,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,107.0,2025-12-23 13:05:00+00:00,2025-12-23 13:05:00+00:00,2025-12-23 15:08:00+00:00,Es Senia,Africa/Algiers,ORN,2025-12-23 14:50:00+00:00,106.0,2025-12-23 16:36:00+00:00,,Tunisair,TU,TAR,708,TU708,TAR708,2025,12,23,Tuesday,213.0,TUN → ORN,True
2025-12-25,scheduled,Mohamed V,Africa/Casablanca,CMN,0.0,2025-12-25 02:00:00+00:00,2025-12-25 02:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 04:25:00+00:00,0.0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,25,Thursday,0.0,CMN → TUN,False
2025-12-25,scheduled,King Abdulaziz International,Asia/Riyadh,JED,0.0,2025-12-25 03:40:00+00:00,2025-12-25 03:40:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 06:40:00+00:00,0.0,,,Tunisair,TU,TAR,914,TU914,TAR914,2025,12,25,Thursday,0.0,JED → TUN,False
2025-12-25,scheduled,Istanbul Airport,Europe/Istanbul,IST,0.0,2025-12-25 03:50:00+00:00,2025-12-25 03:50:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 04:40:00+00:00,20.0,,,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,25,Thursday,20.0,IST → TUN,True
2025-12-25,scheduled,King Abdulaziz International,Asia/Riyadh,JED,0.0,2025-12-25 01:10:00+00:00,2025-12-25 01:10:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 04:10:00+00:00,0.0,,,Tunisair,TU,TAR,1714,TU1714,TAR1714,2025,12,25,Thursday,0.0,JED → TUN,False
2025-12-24,scheduled,Felix Houphouet Boigny,Africa/Abidjan,ABJ,0.0,2025-12-24 22:30:00+00:00,2025-12-24 22:30:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 04:40:00+00:00,0.0,,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,0.0,ABJ → TUN,False
2025-12-24,Unknown,Orly,Europe/Paris,ORY,0.0,2025-12-24 18:00:00+00:00,2025-12-24 18:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 20:04:00+00:00,0.0,,,Tunisair,TU,TAR,9017,TU9017,TAR9017,2025,12,24,Wednesday,0.0,ORY → TUN,False
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 22:25:00+00:00,2025-12-24 22:25:00+00:00,,Mohamed V,Africa/Casablanca,CMN,2025-12-25 01:10:00+00:00,170.0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,24,Wednesday,170.0,TUN → CMN,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 22:10:00+00:00,2025-12-24 22:10:00+00:00,,Istanbul Airport,Europe/Istanbul,IST,2025-12-25 02:45:00+00:00,30.0,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,24,Wednesday,30.0,TUN → IST,True
2025-12-24,active,Niamey,Africa/Niamey,NIM,0.0,2025-12-24 20:45:00+00:00,2025-12-24 20:45:00+00:00,,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-24 21:30:00+00:00,0.0,,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,0.0,NIM → ABJ,False
2025-12-24,scheduled,Orly,Europe/Paris,ORY,0.0,2025-12-24 20:20:00+00:00,2025-12-24 20:20:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 22:45:00+00:00,0.0,,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,24,Wednesday,0.0,ORY → TUN,False
2025-12-24,active,Pierre Elliott Trudeau International,America/Montreal,YUL,0.0,2025-12-24 14:15:00+00:00,2025-12-24 14:15:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 04:30:00+00:00,30.0,,,Tunisair,TU,TAR,203,TU203,TAR203,2025,12,24,Wednesday,30.0,YUL → TUN,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 20:05:00+00:00,2025-12-24 20:05:00+00:00,,King Abdulaziz International,Asia/Riyadh,JED,2025-12-25 02:30:00+00:00,0.0,,,Tunisair,TU,TAR,913,TU913,TAR913,2025,12,24,Wednesday,0.0,TUN → JED,False
2025-12-24,scheduled,Franz Josef Strauss,Europe/Berlin,MUC,66.0,2025-12-24 19:00:00+00:00,2025-12-24 19:00:00+00:00,2025-12-24 20:29:00+00:00,Djerba-Zarzis,Africa/Tunis,DJE,2025-12-24 21:35:00+00:00,66.0,2025-12-24 22:41:00+00:00,,Tunisair,TU,TAR,499,TU499,TAR499,2025,12,24,Wednesday,132.0,MUC → DJE,True
2025-12-24,landed,Barajas,Europe/Madrid,MAD,31.0,2025-12-24 18:25:00+00:00,2025-12-24 18:25:00+00:00,2025-12-24 19:29:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 20:40:00+00:00,31.0,2025-12-24 21:13:00+00:00,2025-12-24 21:11:00+00:00,Tunisair,TU,TAR,607,TU607,TAR607,2025,12,24,Wednesday,62.0,MAD → TUN,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 17:30:00+00:00,2025-12-24 17:30:00+00:00,,King Abdulaziz International,Asia/Riyadh,JED,2025-12-24 23:55:00+00:00,190.0,,,Tunisair,TU,TAR,1713,TU1713,TAR1713,2025,12,24,Wednesday,190.0,TUN → JED,True
2025-12-24,landed,Cote D'azur International Airport,Europe/Paris,NCE,7.0,2025-12-24 17:50:00+00:00,2025-12-24 17:50:00+00:00,2025-12-24 18:19:00+00:00,Habib Bourguiba,Africa/Tunis,MIR,2025-12-24 19:30:00+00:00,7.0,2025-12-24 19:41:00+00:00,2025-12-24 19:37:00+00:00,Tunisair,TU,TAR,251,TU251,TAR251,2025,12,24,Wednesday,14.0,NCE → MIR,False
2025-12-24,scheduled,Franz Josef Strauss,Europe/Berlin,MUC,72.0,2025-12-24 16:55:00+00:00,2025-12-24 16:55:00+00:00,2025-12-24 18:24:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 19:00:00+00:00,72.0,2025-12-24 20:12:00+00:00,,Tunisair,TU,TAR,543,TU543,TAR543,2025,12,24,Wednesday,144.0,MUC → TUN,True
2025-12-24,active,DÃ¼sseldorf International Airport,Europe/Berlin,DUS,0.0,2025-12-24 17:00:00+00:00,2025-12-24 17:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 19:40:00+00:00,105.0,,,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,24,Wednesday,105.0,DUS → TUN,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 16:55:00+00:00,2025-12-24 16:55:00+00:00,,Orly,Europe/Paris,ORY,2025-12-24 19:20:00+00:00,180.0,,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,24,Wednesday,180.0,TUN → ORY,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 16:40:00+00:00,2025-12-24 16:40:00+00:00,2025-12-24 17:00:00+00:00,Queen Alia International,Asia/Amman,AMM,2025-12-24 22:20:00+00:00,20.0,2025-12-24 22:12:00+00:00,,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,24,Wednesday,20.0,TUN → AMM,True
2025-12-24,landed,Orly,Europe/Paris,ORY,44.0,2025-12-24 17:00:00+00:00,2025-12-24 17:00:00+00:00,2025-12-24 18:10:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 19:25:00+00:00,44.0,2025-12-24 20:09:00+00:00,2025-12-24 20:09:00+00:00,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,24,Wednesday,88.0,ORY → TUN,True
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 15:55:00+00:00,2025-12-24 15:55:00+00:00,,Niamey,Africa/Niamey,NIM,2025-12-24 19:55:00+00:00,0.0,,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,0.0,TUN → NIM,False
2025-12-24,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 15:10:00+00:00,2025-12-24 15:10:00+00:00,,Barajas,Europe/Madrid,MAD,2025-12-24 17:25:00+00:00,40.0,,,Tunisair,TU,TAR,606,TU606,TAR606,2025,12,24,Wednesday,40.0,TUN → MAD,True
2025-12-24,active,Habib Bourguiba,Africa/Tunis,MIR,10.0,2025-12-24 15:10:00+00:00,2025-12-24 15:10:00+00:00,2025-12-24 15:39:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,2025-12-24 16:50:00+00:00,30.0,2025-12-24 17:00:00+00:00,,Tunisair,TU,TAR,250,TU250,TAR250,2025,12,24,Wednesday,40.0,MIR → NCE,True
2025-12-24,active,Djerba-Zarzis,Africa/Tunis,DJE,12.0,2025-12-24 15:25:00+00:00,2025-12-24 15:25:00+00:00,2025-12-24 16:05:00+00:00,Franz Josef Strauss,Europe/Berlin,MUC,2025-12-24 18:00:00+00:00,40.0,2025-12-24 18:12:00+00:00,,Tunisair,TU,TAR,498,TU498,TAR498,2025,12,24,Wednesday,52.0,DJE → MUC,True
2025-12-24,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 14:55:00+00:00,2025-12-24 14:55:00+00:00,2025-12-24 15:24:00+00:00,Dubai,Asia/Dubai,DXB,2025-12-24 23:30:00+00:00,0.0,2025-12-24 23:21:00+00:00,2025-12-24 23:25:00+00:00,Tunisair,TU,TAR,148,TU148,TAR148,2025,12,24,Wednesday,0.0,TUN → DXB,False
2025-12-24,Unknown,El Prat De Llobregat,Europe/Madrid,BCN,0.0,2025-12-24 15:00:00+00:00,2025-12-24 15:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 16:35:00+00:00,0.0,,,Tunisair,TU,TAR,515,TU515,TAR515,2025,12,24,Wednesday,0.0,BCN → TUN,False
2025-12-24,Unknown,Houari Boumediene,Africa/Algiers,ALG,0.0,2025-12-24 14:25:00+00:00,2025-12-24 14:25:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 15:35:00+00:00,0.0,,,Tunisair,TU,TAR,375,TU375,TAR375,2025,12,24,Wednesday,0.0,ALG → TUN,False
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,60.0,2025-12-24 13:45:00+00:00,2025-12-24 13:45:00+00:00,2025-12-24 15:07:00+00:00,Franz Josef Strauss,Europe/Berlin,MUC,2025-12-24 15:55:00+00:00,59.0,2025-12-24 16:54:00+00:00,,Tunisair,TU,TAR,542,TU542,TAR542,2025,12,24,Wednesday,119.0,TUN → MUC,True
2025-12-24,landed,Carthage,Africa/Tunis,TUN,43.0,2025-12-24 13:35:00+00:00,2025-12-24 13:35:00+00:00,2025-12-24 14:35:00+00:00,Orly,Europe/Paris,ORY,2025-12-24 16:00:00+00:00,43.0,2025-12-24 16:43:00+00:00,2025-12-24 16:43:00+00:00,Tunisair,TU,TAR,722,TU722,TAR722,2025,12,24,Wednesday,86.0,TUN → ORY,True
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,111.0,2025-12-24 13:15:00+00:00,2025-12-24 13:15:00+00:00,2025-12-24 15:32:00+00:00,DÃ¼sseldorf International Airport,Europe/Berlin,DUS,2025-12-24 16:00:00+00:00,111.0,2025-12-24 17:51:00+00:00,,Tunisair,TU,TAR,526,TU526,TAR526,2025,12,24,Wednesday,222.0,TUN → DUS,True
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 12:15:00+00:00,2025-12-24 12:15:00+00:00,,El Prat De Llobregat,Europe/Madrid,BCN,2025-12-24 14:00:00+00:00,0.0,,,Tunisair,TU,TAR,514,TU514,TAR514,2025,12,24,Wednesday,0.0,TUN → BCN,False
2025-12-24,Unknown,Guglielmo Marconi,Europe/Rome,BLQ,0.0,2025-12-24 11:10:00+00:00,2025-12-24 11:10:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 12:45:00+00:00,0.0,,,Tunisair,TU,TAR,363,TU363,TAR363,2025,12,24,Wednesday,0.0,BLQ → TUN,False
2025-12-24,landed,Charles De Gaulle,Europe/Paris,CDG,14.0,2025-12-24 11:30:00+00:00,2025-12-24 11:30:00+00:00,2025-12-24 11:40:00+00:00,Habib Bourguiba,Africa/Tunis,MIR,2025-12-24 14:10:00+00:00,14.0,2025-12-24 14:28:00+00:00,2025-12-24 14:24:00+00:00,Tunisair,TU,TAR,441,TU441,TAR441,2025,12,24,Wednesday,28.0,CDG → MIR,True
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 12:05:00+00:00,2025-12-24 12:05:00+00:00,,Houari Boumediene,Africa/Algiers,ALG,2025-12-24 13:25:00+00:00,0.0,,,Tunisair,TU,TAR,374,TU374,TAR374,2025,12,24,Wednesday,0.0,TUN → ALG,False
2025-12-24,landed,Orly,Europe/Paris,ORY,11.0,2025-12-24 11:20:00+00:00,2025-12-24 11:20:00+00:00,2025-12-24 12:01:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 13:45:00+00:00,11.0,2025-12-24 13:56:00+00:00,2025-12-24 13:56:00+00:00,Tunisair,TU,TAR,719,TU719,TAR719,2025,12,24,Wednesday,22.0,ORY → TUN,True
2025-12-24,scheduled,Frankfurt International Airport,Europe/Berlin,FRA,18.0,2025-12-24 11:30:00+00:00,2025-12-24 11:30:00+00:00,2025-12-24 11:46:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 13:55:00+00:00,17.0,2025-12-24 14:12:00+00:00,,Tunisair,TU,TAR,745,TU745,TAR745,2025,12,24,Wednesday,35.0,FRA → TUN,True
2025-12-24,landed,Queen Alia International,Asia/Amman,AMM,0.0,2025-12-24 13:25:00+00:00,2025-12-24 13:25:00+00:00,2025-12-24 13:25:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 15:25:00+00:00,0.0,2025-12-24 14:59:00+00:00,2025-12-24 15:03:00+00:00,Tunisair,TU,TAR,151,TU151,TAR151,2025,12,24,Wednesday,0.0,AMM → TUN,False
2025-12-24,Unknown,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,0.0,2025-12-24 10:20:00+00:00,2025-12-24 10:20:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 11:35:00+00:00,0.0,,,Tunisair,TU,TAR,753,TU753,TAR753,2025,12,24,Wednesday,0.0,FCO → TUN,False
2025-12-24,scheduled,Milano Malpensa,Europe/Rome,MXP,132.0,2025-12-24 10:30:00+00:00,2025-12-24 10:30:00+00:00,2025-12-24 13:11:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 12:25:00+00:00,132.0,2025-12-24 14:37:00+00:00,,Tunisair,TU,TAR,757,TU757,TAR757,2025,12,24,Wednesday,264.0,MXP → TUN,True
2025-12-24,scheduled,Orly,Europe/Paris,ORY,100.0,2025-12-24 10:35:00+00:00,2025-12-24 10:35:00+00:00,2025-12-24 12:39:00+00:00,Djerba-Zarzis,Africa/Tunis,DJE,2025-12-24 13:25:00+00:00,99.0,2025-12-24 15:04:00+00:00,,Tunisair,TU,TAR,635,TU635,TAR635,2025,12,24,Wednesday,199.0,ORY → DJE,True
2025-12-24,landed,Habib Bourguiba,Africa/Tunis,MIR,0.0,2025-12-24 08:00:00+00:00,2025-12-24 08:00:00+00:00,2025-12-24 08:03:00+00:00,Charles De Gaulle,Europe/Paris,CDG,2025-12-24 10:30:00+00:00,0.0,2025-12-24 10:23:00+00:00,2025-12-24 10:30:00+00:00,Tunisair,TU,TAR,440,TU440,TAR440,2025,12,24,Wednesday,0.0,MIR → CDG,False
2025-12-24,Unknown,Marseille Provence Airport,Europe/Paris,MRS,0.0,2025-12-24 09:25:00+00:00,2025-12-24 09:25:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 11:00:00+00:00,0.0,,,Tunisair,TU,TAR,931,TU931,TAR931,2025,12,24,Wednesday,0.0,MRS → TUN,False
2025-12-24,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 09:20:00+00:00,2025-12-24 09:20:00+00:00,2025-12-24 09:53:00+00:00,Pierre Elliott Trudeau International,America/Montreal,YUL,2025-12-24 12:15:00+00:00,0.0,2025-12-24 12:11:00+00:00,2025-12-24 12:12:00+00:00,Tunisair,TU,TAR,202,TU202,TAR202,2025,12,24,Wednesday,0.0,TUN → YUL,False
2025-12-24,Unknown,St-ExupÃ©ry,Europe/Paris,LYS,0.0,2025-12-24 10:05:00+00:00,2025-12-24 10:05:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 12:00:00+00:00,0.0,,,Tunisair,TU,TAR,751,TU751,TAR751,2025,12,24,Wednesday,0.0,LYS → TUN,False
2025-12-24,Unknown,Cote D'azur International Airport,Europe/Paris,NCE,0.0,2025-12-24 09:15:00+00:00,2025-12-24 09:15:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 10:50:00+00:00,0.0,,,Tunisair,TU,TAR,997,TU997,TAR997,2025,12,24,Wednesday,0.0,NCE → TUN,False
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 08:35:00+00:00,2025-12-24 08:35:00+00:00,,Guglielmo Marconi,Europe/Rome,BLQ,2025-12-24 10:10:00+00:00,0.0,,,Tunisair,TU,TAR,362,TU362,TAR362,2025,12,24,Wednesday,0.0,TUN → BLQ,False
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 07:55:00+00:00,2025-12-24 07:55:00+00:00,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,2025-12-24 09:20:00+00:00,0.0,,,Tunisair,TU,TAR,752,TU752,TAR752,2025,12,24,Wednesday,0.0,TUN → FCO,False
2025-12-24,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 07:55:00+00:00,2025-12-24 07:55:00+00:00,2025-12-24 08:07:00+00:00,Frankfurt International Airport,Europe/Berlin,FRA,2025-12-24 10:30:00+00:00,0.0,2025-12-24 10:18:00+00:00,2025-12-24 10:24:00+00:00,Tunisair,TU,TAR,744,TU744,TAR744,2025,12,24,Wednesday,0.0,TUN → FRA,False
2025-12-24,landed,Carthage,Africa/Tunis,TUN,5.0,2025-12-24 07:50:00+00:00,2025-12-24 07:50:00+00:00,2025-12-24 08:18:00+00:00,Orly,Europe/Paris,ORY,2025-12-24 10:20:00+00:00,5.0,2025-12-24 10:20:00+00:00,2025-12-24 10:25:00+00:00,Tunisair,TU,TAR,718,TU718,TAR718,2025,12,24,Wednesday,10.0,TUN → ORY,False
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,128.0,2025-12-24 07:45:00+00:00,2025-12-24 07:45:00+00:00,2025-12-24 10:09:00+00:00,Milano Malpensa,Europe/Rome,MXP,2025-12-24 09:30:00+00:00,127.0,2025-12-24 11:37:00+00:00,,Tunisair,TU,TAR,756,TU756,TAR756,2025,12,24,Wednesday,255.0,TUN → MXP,True
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 07:15:00+00:00,2025-12-24 07:15:00+00:00,,St-ExupÃ©ry,Europe/Paris,LYS,2025-12-24 09:05:00+00:00,0.0,,,Tunisair,TU,TAR,750,TU750,TAR750,2025,12,24,Wednesday,0.0,TUN → LYS,False
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,108.0,2025-12-24 06:50:00+00:00,2025-12-24 06:50:00+00:00,2025-12-24 08:55:00+00:00,Marseille Provence Airport,Europe/Paris,MRS,2025-12-24 08:25:00+00:00,107.0,2025-12-24 10:12:00+00:00,,Tunisair,TU,TAR,930,TU930,TAR930,2025,12,24,Wednesday,215.0,TUN → MRS,True
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 06:45:00+00:00,2025-12-24 06:45:00+00:00,,Cote D'azur International Airport,Europe/Paris,NCE,2025-12-24 08:15:00+00:00,0.0,,,Tunisair,TU,TAR,996,TU996,TAR996,2025,12,24,Wednesday,0.0,TUN → NCE,False
2025-12-24,scheduled,Djerba-Zarzis,Africa/Tunis,DJE,95.0,2025-12-24 06:50:00+00:00,2025-12-24 06:50:00+00:00,2025-12-24 08:40:00+00:00,Orly,Europe/Paris,ORY,2025-12-24 09:35:00+00:00,95.0,2025-12-24 11:10:00+00:00,,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,24,Wednesday,190.0,DJE → ORY,True
2025-12-24,landed,Dubai,Asia/Dubai,DXB,0.0,2025-12-24 08:40:00+00:00,2025-12-24 08:40:00+00:00,2025-12-24 09:27:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 12:35:00+00:00,0.0,2025-12-24 12:29:00+00:00,2025-12-24 12:29:00+00:00,Tunisair,TU,TAR,147,TU147,TAR147,2025,12,24,Wednesday,0.0,DXB → TUN,False
2025-12-24,landed,Charles De Gaulle,Europe/Paris,CDG,22.0,2025-12-24 01:35:00+00:00,2025-12-24 01:35:00+00:00,2025-12-24 02:15:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 03:58:00+00:00,22.0,2025-12-24 04:19:00+00:00,2025-12-24 04:20:00+00:00,Tunisair,TU,TAR,2725,TU2725,TAR2725,2025,12,24,Wednesday,44.0,CDG → TUN,True
2025-12-24,scheduled,Cairo International Airport,Africa/Cairo,CAI,140.0,2025-12-24 03:15:00+00:00,2025-12-24 03:15:00+00:00,2025-12-24 05:44:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 05:25:00+00:00,140.0,2025-12-24 07:45:00+00:00,,Tunisair,TU,TAR,814,TU814,TAR814,2025,12,24,Wednesday,280.0,CAI → TUN,True
2025-12-24,scheduled,Felix Houphouet Boigny,Africa/Abidjan,ABJ,67.0,2025-12-24 01:20:00+00:00,2025-12-24 01:20:00+00:00,2025-12-24 02:53:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 07:30:00+00:00,66.0,2025-12-24 08:36:00+00:00,,Tunisair,TU,TAR,400,TU400,TAR400,2025,12,24,Wednesday,133.0,ABJ → TUN,True
2025-12-24,scheduled,King Abdulaziz International,Asia/Riyadh,JED,99.0,2025-12-24 03:40:00+00:00,2025-12-24 03:40:00+00:00,2025-12-24 05:39:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 06:40:00+00:00,99.0,2025-12-24 08:19:00+00:00,,Tunisair,TU,TAR,914,TU914,TAR914,2025,12,24,Wednesday,198.0,JED → TUN,True
2025-12-24,Unknown,Mohamed V,Africa/Casablanca,CMN,0.0,2025-12-24 02:00:00+00:00,2025-12-24 02:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 04:25:00+00:00,0.0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,24,Wednesday,0.0,CMN → TUN,False
2025-12-24,scheduled,Conakry,Africa/Conakry,CKY,82.0,2025-12-24 00:25:00+00:00,2025-12-24 00:25:00+00:00,2025-12-24 02:16:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 06:30:00+00:00,81.0,2025-12-24 07:51:00+00:00,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,24,Wednesday,163.0,CKY → TUN,True
2025-12-24,scheduled,King Abdulaziz International,Asia/Riyadh,JED,58.0,2025-12-24 02:10:00+00:00,2025-12-24 02:10:00+00:00,2025-12-24 03:59:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 05:25:00+00:00,58.0,2025-12-24 06:23:00+00:00,,Tunisair,TU,TAR,714,TU714,TAR714,2025,12,24,Wednesday,116.0,JED → TUN,True
2025-12-23,landed,Carthage,Africa/Tunis,TUN,3.0,2025-12-23 22:30:00+00:00,2025-12-23 22:30:00+00:00,2025-12-23 22:36:00+00:00,Charles De Gaulle,Europe/Paris,CDG,2025-12-24 00:50:00+00:00,3.0,2025-12-24 00:50:00+00:00,2025-12-24 00:53:00+00:00,Tunisair,TU,TAR,9020,TU9020,TAR9020,2025,12,23,Tuesday,6.0,TUN → CDG,False
